code,name,market,yahoo_symbol
KRWX,Corgi South Korea 2x Daily ETF,us_stocks,KRWX
KRYP,ProShares CoinDesk 20 Crypto ETF,us_stocks,KRYP
KSA,iShares MSCI Saudi Arabia ETF,us_stocks,KSA
KSEP,Innovator U.S. Small Cap Power Buffer ETF - September,us_stocks,KSEP
KSLV,Kurv Silver Enhanced Income ETF,us_stocks,KSLV
KSPY,KraneShares Hedgeye Hedged Equity Index ETF,us_stocks,KSPY
KSS,Kohl's Corporation Common Stock,us_stocks,KSS
KSTR,KraneShares SSE STAR Market 50 Index ETF,us_stocks,KSTR
KT,KT Corporation Common Stock,us_stocks,KT
KTB,"Kontoor Brands, Inc. Common Stock",us_stocks,KTB
KTEC,KraneShares Hang Seng TECH Index ETF,us_stocks,KTEC
KTF,DWS Municipal Income Trust,us_stocks,KTF
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,us_stocks,KTH
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),us_stocks,KTN
KTUP,T-REX 2X Long KTOS Daily Target ETF,us_stocks,KTUP
KULR,"KULR Technology Group, Inc. Common Stock",us_stocks,KULR
KURE,KraneShares MSCI All China Health Care Index ETF,us_stocks,KURE
KVLE,KraneShares Value Line Dynamic Dividend Equity Index ETF,us_stocks,KVLE
KVUE,Kenvue Inc. Common Stock,us_stocks,KVUE
KVYO,"Klaviyo, Inc. Series A Common Stock",us_stocks,KVYO
KW,Kennedy-Wilson Holdings Inc. Common Stock,us_stocks,KW
KWEB,KraneShares CSI China Internet ETF,us_stocks,KWEB
KWIN,KraneShares Wahed Alternative Income Index ETF,us_stocks,KWIN
KWR,Quaker Houghton Common Stock,us_stocks,KWR
KWT,iShares MSCI Kuwait ETF,us_stocks,KWT
KWY,Kingsway Corporation Common Stock,us_stocks,KWY
KXI,iShares Global Consumer Staples ETF,us_stocks,KXI
KYC,Corgi Digital Banking & Fintech Infrastructure ETF,us_stocks,KYC
KYLD,Kurv High Income ETF,us_stocks,KYLD
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",us_stocks,KYN
L,Loews Corporation Common Stock,us_stocks,L
LABD,Direxion Daily S&P Biotech Bear 3X ETF,us_stocks,LABD
LABU,Direxion Daily S&P Biotech Bull 3X ETF,us_stocks,LABU
LABX,Tradr 2X Long ALAB Daily ETF,us_stocks,LABX
LAC,Lithium Americas Corp. Common Shares,us_stocks,LAC
LAD,"Lithia Motors, Inc. Common Stock",us_stocks,LAD
LADR,Ladder Capital Corp Class A Common Stock,us_stocks,LADR
LALT,First Trust Multi-Strategy Alternative ETF,us_stocks,LALT
LANV,Lanvin Group Holdings Limited Ordinary Shares,us_stocks,LANV
LANV-W,"Lanvin Group Holdings Limited Redeemable Warrants, each whole warrant exercisable for one Ordinary Share at an exercise price of $11.50",us_stocks,LANV-W
LAPR,Innovator Premium Income 15 Buffer ETF - April,us_stocks,LAPR
LAR,Lithium Argentina AG Common Shares,us_stocks,LAR
LATR,Corgi Buy Now Pay Later ETF,us_stocks,LATR
LAW,"CS Disco, Inc. Common Stock",us_stocks,LAW
LAZ,"Lazard, Inc. Common Stock",us_stocks,LAZ
LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,us_stocks,LB
LBAY,Leatherback Long/Short Alternative Yield ETF,us_stocks,LBAY
LBO,WHITEWOLF Publicly Listed Private Equity ETF,us_stocks,LBO
LBRT,Liberty Energy Inc. Class A common stock,us_stocks,LBRT
LC,LendingClub Corporation Common Stock,us_stocks,LC
LCAP,Principal Capital Appreciation Select ETF,us_stocks,LCAP
LCF,Touchstone US Large Cap Focused ETF,us_stocks,LCF
LCII,LCI Industries,us_stocks,LCII
LCLG,Logan Capital Broad Innovative Growth ETF,us_stocks,LCLG
LCLN,"Lincoln International, Inc. Class A Common Stock",us_stocks,LCLN
LCO,LOGIQ Contrarian Opportunities ETF,us_stocks,LCO
LCOW,Pacer S&P 500 Quality FCF Aristocrats ETF,us_stocks,LCOW
LCR,Leuthold Core ETF,us_stocks,LCR
LCTD,iShares World ex U.S. Carbon Transition Readiness Aware Active ETF,us_stocks,LCTD
LCTU,iShares U.S. Carbon Transition Readiness Aware Active ETF,us_stocks,LCTU
LCTX,"Lineage Cell Therapeutics, Inc. Common Stock",us_stocks,LCTX
LDDR,LifeX 2035 Income Bucket ETF,us_stocks,LDDR
LDI,"loanDepot, Inc. Class A Common Stock",us_stocks,LDI
LDOS,"Leidos Holdings, Inc. Common Stock",us_stocks,LDOS
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",us_stocks,LDP
LDRC,iShares iBonds 1-5 Year Corporate Ladder ETF,us_stocks,LDRC
LDRH,iShares iBonds 1-5 Year High Yield and Income Ladder ETF,us_stocks,LDRH
LDRI,iShares iBonds 1-5 Year TIPS Ladder ETF,us_stocks,LDRI
LDRT,iShares iBonds 1-5 Year Treasury Ladder ETF,us_stocks,LDRT
LDUR,PIMCO Enhanced Low Duration Active Exchange-Traded Fund,us_stocks,LDUR
LEA,Lear Corporation Common Stock,us_stocks,LEA
LEAD,Siren DIVCON Leaders Dividend ETF,us_stocks,LEAD
LEG,"Leggett & Platt, Incorporated Common Stock",us_stocks,LEG
LEGO,Legato Merger Corp. IV Ordinary Shares,us_stocks,LEGO
LEGO-U,"Legato Merger Corp. IV Units, each consisting of one ordinary share and one-third of one redeemable warrant",us_stocks,LEGO-U
LEGO-W,"Legato Merger Corp. IV Redeemable Warrants, each whole warrant exercisable to purchase one ordinary share at an exercise price of $11.50 per share",us_stocks,LEGO-W
LEGT,Legato Merger Corp. III Ordinary Shares,us_stocks,LEGT
LEGT-U,"Legato Merger Corp. III Units, each consisting of one Ordinary Share and one-half of one warrant",us_stocks,LEGT-U
LEGT-W,"Legato Merger Corp. III Redeemable Warrants, each whole warrant exercisable for one ordinary share at an exercise price of $11.50 per share",us_stocks,LEGT-W
LEMB,iShares J.P. Morgan EM Local Currency Bond,us_stocks,LEMB
LEN,Lennar Corporation Class A Common Stock,us_stocks,LEN
LEN-B,Lennar Corporation Class B,us_stocks,LEN-B
LENS,Sarmaya Thematic ETF,us_stocks,LENS
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",us_stocks,LEO
LEU,Centrus Energy Corp. Class A Common Stock,us_stocks,LEU
LEUX,Tradr 2X Long LEU Daily ETF,us_stocks,LEUX
LEVI,Levi Strauss & Co Class A Common Stock,us_stocks,LEVI
LFAI,LifeX 2050 Longevity Income ETF,us_stocks,LFAI
LFAO,LifeX 2055 Longevity Income ETF,us_stocks,LFAO
LFAW,LifeX 2060 Longevity Income ETF,us_stocks,LFAW
LFBE,LifeX 2065 Longevity Income ETF,us_stocks,LFBE
LFDR,LifeX Durable Income ETF,us_stocks,LFDR
LFEQ,VanEck Long/Flat Trend ETF,us_stocks,LFEQ
LFGY,YieldMax Crypto Industry & Tech Portfolio Option Income ETF,us_stocks,LFGY
LFT,"Lument Finance Trust, Inc. Common Stock",us_stocks,LFT
LGCY,Legacy Education Inc. Common Stock,us_stocks,LGCY
LGDX,Intech S&P Large Cap Diversified Alpha ETF,us_stocks,LGDX
LGH,HCM Defender 500 Index ETF,us_stocks,LGH
LGHT,Langar Global HealthTech ETF,us_stocks,LGHT
LGI,Lazard Global Total Return and Income Fund Common Stock,us_stocks,LGI
LGL,"LGL Group, Inc. (The) Common Stock",us_stocks,LGL
LGL-V,"LGL Group, Inc. (The) Rights (expiring June 23, 2026) Rights when issued",us_stocks,LGL-V
LGLV,State Street SPDR US Large Cap Low Volatility Index ETF,us_stocks,LGLV
LGOV,First Trust Long Duration Opportunities ETF,us_stocks,LGOV
LGPS,LogProstyle Inc. Common Shares,us_stocks,LGPS
LH,Labcorp Holdings Inc. Common Stock,us_stocks,LH
LHX,"L3Harris Technologies, Inc. Common Stock",us_stocks,LHX
LIAE,LifeX 2050 Inflation-Protected Longevity Income ETF,us_stocks,LIAE
LIAM,LifeX 2055 Inflation-Protected Longevity Income ETF,us_stocks,LIAM
LIAU,LifeX 2060 Inflation-Protected Longevity Income ETF,us_stocks,LIAU
LIBD,LifeX 2065 Inflation-Protected Longevity Income ETF,us_stocks,LIBD
LIFT,LifeX 2028 Income Bucket ETF,us_stocks,LIFT
LII,"Lennox International, Inc. Common Stock",us_stocks,LII
LIMI,Themes Lithium & Battery Metal Miners ETF,us_stocks,LIMI
LION,Lionsgate Studios Corp Common Shares,us_stocks,LION
LIT,Global X Lithium & Battery Tech ETF,us_stocks,LIT
LITB,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares",us_stocks,LITB
LITL,Simplify Piper Sandler US Small-Cap PLUS Income ETF,us_stocks,LITL
LITU,T-REX 2X Long LITE Daily Target ETF,us_stocks,LITU
LITX,Tradr 2X Long LITE Daily ETF,us_stocks,LITX
LITZ,Tradr 2X Short LITE Daily ETF,us_stocks,LITZ
LJAN,Innovator Premium Income 15 Buffer ETF - January,us_stocks,LJAN
LJUL,Innovator Premium Income 15 Buffer ETF - July,us_stocks,LJUL
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,us_stocks,LKOR
LLDR,Global X Long-Term Treasury Ladder ETF,us_stocks,LLDR
LLII,REX LLY Growth & Income ETF,us_stocks,LLII
LLY,Eli Lilly and Company Common Stock,us_stocks,LLY
LLYX,Defiance Daily Target 2X Long LLY ETF,us_stocks,LLYX
LMND,"Lemonade, Inc. Common Stock",us_stocks,LMND
LMT,Lockheed Martin Corporation Common Stock,us_stocks,LMT
LMUB,iShares Long-Term National Muni Bond ETF,us_stocks,LMUB
LNC,Lincoln National Corporation Common Stock,us_stocks,LNC
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),us_stocks,LND
LNG,"Cheniere Energy, Inc. Common Stock",us_stocks,LNG
LNGX,Global X U.S. Natural Gas ETF,us_stocks,LNGX
LNN,Lindsay Corporation Common Stock,us_stocks,LNN
LNOK,Defiance Daily Target 2X Long NOK ETF,us_stocks,LNOK
LOAR,Loar Holdings Inc. Common Stock,us_stocks,LOAR
LOB,"Live Oak Bancshares, Inc. Common Stock",us_stocks,LOB
LOCL,Local Bounti Corporation Common Stock,us_stocks,LOCL
LOCT,Innovator Premium Income 15 Buffer ETF - October,us_stocks,LOCT
LODE,Comstock Inc. Common Stock,us_stocks,LODE
LODI,AAM SLC Low Duration Income ETF,us_stocks,LODI
LOHA,Roundhill HALO ETF,us_stocks,LOHA
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,us_stocks,LOMA
LONZ,PIMCO Senior Loan Active Exchange-Traded Fund,us_stocks,LONZ
LOPP,Gabelli Love Our Planet & People ETF Gabelli Love Our Planet & People ETF,us_stocks,LOPP
LOUP,Innovator Deepwater Frontier Tech ETF,us_stocks,LOUP
LOW,"Lowe's Companies, Inc. Common Stock",us_stocks,LOW
LOWV,AB US Low Volatility Equity ETF,us_stocks,LOWV
LPA,Logistic Properties of the Americas Ordinary Shares,us_stocks,LPA
LPG,Dorian LPG Ltd. Common Stock,us_stocks,LPG
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",us_stocks,LPL
LPRE,Long Pond Real Estate Select ETF,us_stocks,LPRE
LPX,Louisiana-Pacific Corporation Common Stock,us_stocks,LPX
LQAI,LG QRAFT AI-Powered U.S. Large Cap Core ETF,us_stocks,LQAI
LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,us_stocks,LQD
LQDB,iShares BBB Rated Corporate Bond ETF,us_stocks,LQDB
LQDH,iShares Interest Rate Hedged Corporate Bond ETF,us_stocks,LQDH
LQDI,iShares Inflation Hedged Corporate Bond ETF,us_stocks,LQDI
LQDM,Amplify LQD Investment Grade 12% Target Income ETF,us_stocks,LQDM
LQDW,iShares Investment Grade Corporate Bond BuyWrite Strategy ETF,us_stocks,LQDW
LQID,Kurv Enhanced Short Maturity ETF,us_stocks,LQID
LQTI,FT Vest Investment Grade & Target Income ETF,us_stocks,LQTI
LRCU,Tradr 2X Long LRCX Daily ETF,us_stocks,LRCU
LRGC,AB US Large Cap Strategic Equities ETF,us_stocks,LRGC
LRGF,iShares U.S. Equity Factor ETF,us_stocks,LRGF
LRGG,Nomura Focused Large Growth ETF,us_stocks,LRGG
LRN,"Stride, Inc. Common Stock",us_stocks,LRN
LRNZ,"TrueShares Technology, AI & Deep Learning ETF",us_stocks,LRNZ
LSAF,LeaderShares AlphaFactor US Core Equity ETF,us_stocks,LSAF
LSAT,LeaderShares AlphaFactor Tactical Focused ETF,us_stocks,LSAT
LSEQ,Harbor Long-Short Equity ETF,us_stocks,LSEQ
LSF,"Laird Superfood, Inc. Common Stock",us_stocks,LSF
LSGR,Natixis Loomis Sayles Focused Growth ETF,us_stocks,LSGR
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,us_stocks,LSPD
LST,Leuthold Select Industries ETF,us_stocks,LST
LSVD,LSV Disciplined Value ETF,us_stocks,LSVD
LTAX,Nomura Tax-Free USA ETF,us_stocks,LTAX
LTC,"LTC Properties, Inc. Common Stock",us_stocks,LTC
LTH,"Life Time Group Holdings, Inc. Common Stock",us_stocks,LTH
LTL,ProShares Ultra Communication Services,us_stocks,LTL
LTM,"LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2,000) shares of Common Stock)",us_stocks,LTM
LTPZ,Pimco 15  Year U.S. TIPS Index Exchange-Traded Fund,us_stocks,LTPZ
LTTI,FT Vest 20+ Year Treasury & Target Income ETF,us_stocks,LTTI
LU,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",us_stocks,LU
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,us_stocks,LUCK
LUD,Luda Technology Group Limited Ordinary Shares,us_stocks,LUD
LUMN,"Lumen Technologies, Inc. Common Stock",us_stocks,LUMN
LUNL,Defiance Daily Target 2X Long LUNR ETF,us_stocks,LUNL
LUV,Southwest Airlines Company Common Stock,us_stocks,LUV
LUXE,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",us_stocks,LUXE
LVHI,Franklin International Low Volatility High Dividend Index ETF,us_stocks,LVHI
LVLN,State Street SPDR S&P Leveraged Loan ETF,us_stocks,LVLN
LVS,Las Vegas Sands Corp. Common Stock,us_stocks,LVS
LVWR,"LiveWire Group, Inc. Common Stock",us_stocks,LVWR
LVWR-W,"LiveWire Group, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",us_stocks,LVWR-W
LW,"Lamb Weston Holdings, Inc. Common Stock",us_stocks,LW
LXFR,Luxfer Holdings PLC Ordinary Shares,us_stocks,LXFR
LXP,LXP Industrial Trust Common Stock (Maryland REIT),us_stocks,LXP
LXU,"LSB Industries, Inc. Common Stock",us_stocks,LXU
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),us_stocks,LYB
LYG,Lloyds Banking Group Plc American Depositary Shares,us_stocks,LYG
LYLD,Cambria Large Cap Shareholder Yield ETF,us_stocks,LYLD
LYV,"Live Nation Entertainment, Inc. Common Stock",us_stocks,LYV
LZB,La-Z-Boy Incorporated Common Stock,us_stocks,LZB
LZM,Lifezone Metals Limited Ordinary Shares,us_stocks,LZM
LZM-W,Lifezone Metals Limited Warrants,us_stocks,LZM-W
M,Macy's Inc Common Stock,us_stocks,M
MA,Mastercard Incorporated Common Stock,us_stocks,MA
MAA,"Mid-America Apartment Communities, Inc. Common Stock",us_stocks,MAA
MAC,Macerich Company (The) Common Stock,us_stocks,MAC
MADE,iShares U.S. Manufacturing ETF,us_stocks,MADE
MAGA,Point Bridge America First ETF,us_stocks,MAGA
MAGC,Roundhill China Magnificent Seven ETF,us_stocks,MAGC
MAGG,Madison Aggregate Bond ETF,us_stocks,MAGG
MAGN,Magnera Corporation Common Stock,us_stocks,MAGN
MAGO,Tuttle Capital Magnificent 7 Income Blast ETF,us_stocks,MAGO
MAGS,Roundhill Magnificent Seven ETF,us_stocks,MAGS
MAGX,Roundhill Daily 2X Long Magnificent Seven ETF,us_stocks,MAGX
MAGY,Roundhill Magnificent Seven Covered Call ETF,us_stocks,MAGY
MAIA,"MAIA Biotechnology, Inc. Common Stock",us_stocks,MAIA
MAIN,Main Street Capital Corporation Common Stock,us_stocks,MAIN
MAIR,Madison Air Solutions Corporation Class A Common Stock,us_stocks,MAIR
MAKX,ProShares S&P Kensho Smart Factories ETF,us_stocks,MAKX
MAMB,Monarch Ambassador Income Index ETF,us_stocks,MAMB
MAN,ManpowerGroup Common Stock,us_stocks,MAN
MANE,"Veradermics, Incorporated Common Stock",us_stocks,MANE
MANI,Man Active Income ETF,us_stocks,MANI
MANU,Manchester United Ltd. Class A Ordinary Shares,us_stocks,MANU
MAPP,Harbor Multi-Asset Explorer ETF,us_stocks,MAPP
MARB,First Trust Merger Arbitrage ETF,us_stocks,MARB
MARM,FT Vest U.S. Equity Max Buffer ETF - March,us_stocks,MARM
MARO,YieldMax MARA Option Income Strategy ETF,us_stocks,MARO
MARS,Roundhill Space & Technology ETF,us_stocks,MARS
MART,AllianzIM U.S. Large Cap Buffer10 Mar ETF,us_stocks,MART
MARU,AllianzIM U.S. Equity Buffer15 Uncapped Mar ETF,us_stocks,MARU
MARW,AllianzIM U.S. Large Cap Buffer20 Mar ETF,us_stocks,MARW
MARZ,TrueShares Structured Outcome (March) ETF,us_stocks,MARZ
MAS,Masco Corporation Common Stock,us_stocks,MAS
MATV,"Mativ Holdings, Inc. Common Stock",us_stocks,MATV
MATX,"Matson, Inc. Common Stock",us_stocks,MATX
MAUG,Pacer Swan SOS Moderate (August) ETF,us_stocks,MAUG
MAVF,Matrix Advisors Value ETF,us_stocks,MAVF
MAX,"MediaAlpha, Inc. Class A Common Stock",us_stocks,MAX
MAXJ,iShares Large Cap Max Buffer Jun ETF,us_stocks,MAXJ
MAYC,Corgi U.S. Equities 10% Structured Buffer ETF - May Series,us_stocks,MAYC
MAYM,FT Vest U.S. Equity Max Buffer ETF - May,us_stocks,MAYM
MAYP,PGIM S&P 500 Buffer 12 ETF - May,us_stocks,MAYP
MAYT,AllianzIM U.S. Large Cap Buffer10 May ETF,us_stocks,MAYT
MAYU,AllianzIM U.S. Equity Buffer15 Uncapped May ETF,us_stocks,MAYU
MAYW,AllianzIM U.S. Large Cap Buffer20 May ETF,us_stocks,MAYW
MAYZ,TrueShares Structured Outcome (May) ETF,us_stocks,MAYZ
MBBA,iShares Mortgage-Backed Securities Active ETF,us_stocks,MBBA
MBBB,VanEck Moody's Analytics BBB Corporate Bond ETF,us_stocks,MBBB
MBC,"MasterBrand, Inc. Common Stock",us_stocks,MBC
MBCE,Monarch Blue Chips Elite Index ETF,us_stocks,MBCE
MBI,MBIA Inc. Common Stock,us_stocks,MBI
MBND,State Street Nuveen Municipal Bond ETF,us_stocks,MBND
MBOX,Freedom Day Dividend ETF,us_stocks,MBOX
MBSD,FlexShares Disciplined Duration MBS Index Fund,us_stocks,MBSD
MBSF,Regan Floating Rate MBS ETF,us_stocks,MBSF
MBSX,Regan Fixed Rate MBS ETF,us_stocks,MBSX
MC,Moelis & Company Class A Common Stock,us_stocks,MC
MCB,Metropolitan Bank Holding Corp. Common Stock,us_stocks,MCB
MCD,McDonald's Corporation Common Stock,us_stocks,MCD
MCH,Matthews China Active ETF,us_stocks,MCH
MCHU,Tradr 2X Long MCHP Daily ETF,us_stocks,MCHU
MCI,Barings Corporate Investors Common Stock,us_stocks,MCI
MCK,McKesson Corporation Common Stock,us_stocks,MCK
MCN,XAI Madison Equity Premium Income Fund Common Shares,us_stocks,MCN
MCO,Moody's Corporation Common Stock,us_stocks,MCO
MCOW,Pacer S&P MidCap 400 Quality FCF Aristocrats ETF,us_stocks,MCOW
MCR,MFS Charter Income Trust Common Stock,us_stocks,MCR
MCRP,Micropolis AI Robotics Ordinary Shares,us_stocks,MCRP
MCS,Marcus Corporation (The) Common Stock,us_stocks,MCS
MCVT,Miller Convertible Total Return ETF,us_stocks,MCVT
MCY,Mercury General Corporation Common Stock,us_stocks,MCY
MD,"Pediatrix Medical Group, Inc. Common Stock",us_stocks,MD
MDA,MDA Space Ltd. Common Shares,us_stocks,MDA
MDAA,Myriad Dynamic Asset Allocation ETF,us_stocks,MDAA
MDEV,First Trust Indxx Medical Devices ETF,us_stocks,MDEV
MDLV,Morgan Dempsey Large Cap Value ETF,us_stocks,MDLV
MDPL,Monarch Dividend Plus Index ETF,us_stocks,MDPL
MDST,Westwood Salient Enhanced Midstream Income ETF,us_stocks,MDST
MDT,Medtronic plc. Ordinary Shares,us_stocks,MDT
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",us_stocks,MDU
MDV,"Modiv Industrial, Inc. Class C Common Stock",us_stocks,MDV
MDY,State Street SPDR S&P MIDCAP 400 ETF Trust,us_stocks,MDY
MDYG,State Street SPDR S&P 400 Mid Cap Growth ETF,us_stocks,MDYG
MDYV,State Street SPDR S&P 400 Mid Cap Value ETF,us_stocks,MDYV
MEAR,iShares Short Maturity Municipal Bond Active ETF,us_stocks,MEAR
MEC,"Mayville Engineering Company, Inc. Common Stock",us_stocks,MEC
MED,MEDIFAST INC Common Stock,us_stocks,MED
MEDI,Harbor Health Care ETF,us_stocks,MEDI
MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,us_stocks,MEGI
MEI,"Methode Electronics, Inc. Common Stock",us_stocks,MEI
MEM,Matthews Emerging Markets Equity Active ETF,us_stocks,MEM
MEME,Roundhill Meme Stock ETF,us_stocks,MEME
MEMX,Matthews Emerging Markets ex China Active ETF,us_stocks,MEMX
MEMY,Tuttle Capital Meme Stock Income Blast ETF,us_stocks,MEMY
MET,"MetLife, Inc. Common Stock",us_stocks,MET
METV,Roundhill Ball Metaverse ETF,us_stocks,METV
METW,Roundhill META WeeklyPay ETF,us_stocks,METW
MEXX,Direxion Daily MSCI Mexico Bull 3X ETF,us_stocks,MEXX
MFA,"MFA Financial, Inc.",us_stocks,MFA
MFAN,"MFA Financial, Inc. 8.875% Senior Notes due 2029",us_stocks,MFAN
MFAO,"MFA Financial, Inc. 9.000% Senior Notes due 2029",us_stocks,MFAO
MFC,Manulife Financial Corporation Common Stock,us_stocks,MFC
MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,us_stocks,MFDX
MFEB,Pacer Swan SOS Moderate (February) ETF,us_stocks,MFEB
MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,us_stocks,MFEM
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",us_stocks,MFG
MFM,MFS Municipal Income Trust Common Stock,us_stocks,MFM
MFSB,MFS Active Core Plus Bond ETF,us_stocks,MFSB
MFSG,MFS Active Growth ETF,us_stocks,MFSG
MFSI,MFS Active International ETF,us_stocks,MFSI
MFSM,MFS Active Intermediate Muni Bond ETF,us_stocks,MFSM
MFSV,MFS Active Value ETF,us_stocks,MFSV
MFUL,Mindful Conservative ETF,us_stocks,MFUL
MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,us_stocks,MFUS
MFUT,Cambria Chesapeake Pure Trend ETF,us_stocks,MFUT
MG,Mistras Group Inc Common Stock,us_stocks,MG
MGA,"Magna International, Inc. Common Stock",us_stocks,MGA
MGC,Vanguard Mega Cap ETF,us_stocks,MGC
MGF,MFS Government Markets Income Trust Common Stock,us_stocks,MGF
MGK,Vanguard Mega Cap Growth ETF,us_stocks,MGK
MGKX,Corgi U.S. Mega-Cap Growth 2x Daily ETF,us_stocks,MGKX
MGLD,"The Marygold Companies, Inc. Common Stock",us_stocks,MGLD
MGM,MGM Resorts International Common Stock,us_stocks,MGM
MGMT,Ballast Small/Mid Cap ETF,us_stocks,MGMT
MGNR,American Beacon Select Funds American Beacon GLG Natural Resources ETF,us_stocks,MGNR
MGOV,First Trust Intermediate Government Opportunities ETF,us_stocks,MGOV
MGR,"Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059",us_stocks,MGR
MGRB,"Affiliated Managers Group, Inc. 4.750% Junior Subordinated Notes due 2060",us_stocks,MGRB
MGRD,"Affiliated Managers Group, Inc. 4.200% Junior Subordinated Notes due 2061",us_stocks,MGRD
MGRE,"Affiliated Managers Group, Inc. 6.750% Junior Subordinated Notes due 2064",us_stocks,MGRE
MGV,Vanguard Mega Cap Value ETF,us_stocks,MGV
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,us_stocks,MGY
MH,"McGraw Hill, Inc. Common Stock",us_stocks,MH
MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",us_stocks,MHD
MHF,"Western Asset Municipal High Income Fund, Inc. Common Stock",us_stocks,MHF
MHH,"Mastech Digital, Inc Common Stock",us_stocks,MHH
MHIG,Milliman Healthcare Inflation Guard ETF,us_stocks,MHIG
MHIP,Milliman Healthcare Inflation Plus ETF,us_stocks,MHIP
MHK,"Mohawk Industries, Inc. Common Stock",us_stocks,MHK
MHLA,"Maiden Holdings, Ltd. 6.625% Notes due 2046",us_stocks,MHLA
MHNC,"Maiden Holdings North America, Ltd. 7.75% Notes due 2043",us_stocks,MHNC
MHO,"M/I Homes, Inc. Common Stock",us_stocks,MHO
MHY,Man Active High Yield ETF,us_stocks,MHY
MI,NFT Limited Class A Ordinary Share,us_stocks,MI
MIAX,"Miami International Holdings, Inc. Common Stock",us_stocks,MIAX
MICC,The Magnum Ice Cream Company N.V. Ordinary Shares,us_stocks,MICC
MID,American Century Mid Cap Growth Impact ETF,us_stocks,MID
MIDE,Xtrackers S&P MidCap 400 Scored & Screened ETF,us_stocks,MIDE
MIDU,Direxion Mid Cap Bull 3X ETF,us_stocks,MIDU
MIG,VanEck Moody's Analytics IG Corporate Bond ETF,us_stocks,MIG
MIGO,MIG Core ETF,us_stocks,MIGO
MILK,Pacer US Cash Cows Bond ETF,us_stocks,MILK
MIN,MFS Intermediate Income Trust Common Stock,us_stocks,MIN
MINE,Mayfair Gold Corp. Common Shares,us_stocks,MINE
MINN,Mairs & Power Minnesota Municipal Bond ETF,us_stocks,MINN
MINO,PIMCO Municipal Income Opportunities Active Exchange-Traded Fund,us_stocks,MINO
MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,us_stocks,MINT
MINV,Matthews Asia Innovators Active ETF,us_stocks,MINV
MINY,YieldMax Strategic Metals & Mining Portfolio Option Income ETF,us_stocks,MINY
MIR,"Mirion Technologies, Inc. Class A Common Stock",us_stocks,MIR
MISL,First Trust Indxx Aerospace & Defense ETF,us_stocks,MISL
MITN,"TPG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",us_stocks,MITN
MITP,"TPG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",us_stocks,MITP
MITQ,"Moving iMage Technologies, Inc. Common Stock",us_stocks,MITQ
MITT,"TPG Mortgage Investment Trust, Inc. Common Stock",us_stocks,MITT
MIVL,MFS Active International Value ETF,us_stocks,MIVL
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",us_stocks,MIY
MJ,Amplify Alternative Harvest ETF,us_stocks,MJ
MJSC,MUFG Japan Small Cap Active ETF,us_stocks,MJSC
MKC,"McCormick & Company, Incorporated Common Stock",us_stocks,MKC
MKC-V,"McCormick & Company, Incorporated Common Stock",us_stocks,MKC-V
MKL,Markel Group Inc. Common Stock,us_stocks,MKL
MKOR,Matthews Korea Active ETF,us_stocks,MKOR
MKTN,Federated Hermes MDT Market Neutral ETF,us_stocks,MKTN
MLDR,Global X Intermediate-Term Treasury Ladder ETF,us_stocks,MLDR
MLI,"Mueller Industries, Inc. Common Stock",us_stocks,MLI
MLM,"Martin Marietta Materials, Inc. Common Stock",us_stocks,MLM
MLN,VanEck Long Muni ETF,us_stocks,MLN
